NomeCat,CodProd,NomeProd,IDProduto,Usuario,Data,Obs e campos antes das alterações
"- Colágeno","884","Collagen Joint Sabor Limão 30 x 11g Essential Nutrition",5707705,"Isis",07/02/2018 12:03:00,"Obs=Pedido 190752 cancelado
Estoque=7
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"marco",11/08/2017 09:42:00,"Obs=
Peso=0,35
TitleProd=
URLProd=
Preco=0
Custo=0
ICMS=
RamoProd=
DiasReposicao=0
DiasAvisoVencimento=
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"marco",11/08/2017 09:43:00,"Obs=
Preco=148,8
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"Branco",11/08/2017 11:54:00,"Obs=
IDCategoriaP=239131
CodProd=
Peso=0
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
ProdMPN=
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"Branco",11/08/2017 11:55:00,"Obs=
AdicionalD1=
AdicionalD2=
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"Branco",11/08/2017 11:55:00,"Obs=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"marco",12/11/2017 14:30:00,"Obs=Pedido 188427 cancelado
Estoque=3
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"Debora",13/11/2017 11:58:00,"Obs=Pedido 188392 cancelado
Estoque=3
DataProdAlteracao=13/11/2017 09:45:00
ChangeFlagProdAPI=1
"
"- Colágeno","883","Collagen Joint Sabor Neutro 30 x 9g Essential Nutrition",5707706,"marco",27/11/2017 10:53:00,"Obs=Pedido 188427 descancelado
Estoque=2
"
"- Carboidratos","20030S","Carbolift 20 Sticks 15g Essential",5707707,"marco",11/08/2017 09:09:00,"Obs=
Peso=0,371
TitleProd=
URLProd=
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
AdicionalD1=
ICMS=
RamoProd=
DiasReposicao=0
DiasAvisoVencimento=
"
"- Carboidratos","20030S","Carbolift 20 Sticks 15g Essential",5707707,"marco",11/08/2017 09:39:00,"Obs=
Preco=0
Custo=0
"
"- Carboidratos","20030S","Carbolift 20 Sticks 15g Essential",5707707,"Branco",11/08/2017 13:02:00,"Obs=
IDCategoriaP=239131
CodProd=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
ProdMPN=
AdicionalD2=
"
"- Carboidratos","20030S","Carbolift 20 Sticks 15g Essential",5707707,"Branco",11/08/2017 13:02:00,"Obs=
Lancamento=False
"
"- Carboidratos","20030S","Carbolift 20 Sticks 15g Essential",5707707,"Branco",14/08/2017 15:32:00,"Obs=
Preco=112,68
PrecoProm=107
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",06/09/2017 17:26:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
MaxParcelasProd=0
XMLParcelasProd=0
ImagemProd=
ImagemDet=
ImagemAmp=
AdicionalD1=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Leticia",06/09/2017 17:32:00,"Obs=
DataVencimento=
DiasAvisoVencimento=0
CodBarrasProd=
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Leticia",06/09/2017 17:32:00,"Obs=
Lancamento=False
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",19/09/2017 11:57:00,"Obs=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
AdicionalD2=
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",19/09/2017 11:57:00,"Obs=
IDCategoriaP=239131
MetaKeywordsProd=
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",19/09/2017 16:52:00,"Obs=
MetaKeywordsProd=Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",19/09/2017 16:53:00,"Obs=
Peso=2
ProdMPN=WF900B
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Leticia",10/10/2017 11:29:00,"Obs=
Disponivel=True
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Leticia",10/10/2017 11:55:00,"Obs=
Disponivel=False
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",08/11/2017 15:40:00,"Obs=
NomeProd=Whey Fort Whey Protein Isolado e Concentrado Baunilha 18 kg Vitafor
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",08/11/2017 15:40:00,"Obs=
TitleProd=Whey Fort Whey Protein Isolado e Concentrado Baunilha 18 kg Vitafor
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Branco",21/02/2018 09:05:00,"Obs=
DescrHTM=
"
"> Isolado e Concentrado","WF1800B","Whey Fort Whey Protein Isolado e Concentrado Baunilha 1,8 kg Vitafor",5754513,"Isis",11/04/2018 08:40:00,"Obs=Pedido 192913 cancelado
Estoque=3
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",06/09/2017 17:28:00,"Obs=
Peso=2
MetaDescriptionProd=
TitleProd=
URLProd=
MaxParcelasProd=0
XMLParcelasProd=0
Lancamento=False
EmDestaque=False
ImagemProd=
ImagemDet=
ImagemAmp=
AdicionalD1=
AdicionalD2=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Leticia",06/09/2017 17:33:00,"Obs=
DataVencimento=
DiasAvisoVencimento=0
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Leticia",06/09/2017 17:33:00,"Obs=
CodBarrasProd=
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",19/09/2017 16:53:00,"Obs=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
ProdMPN=WF1800C
DiasAvisoVencimento=60
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",07/10/2017 19:37:00,"Obs=
IDCategoriaP=239131
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",07/10/2017 19:37:00,"Obs=
MetaKeywordsProd=
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Debora",24/10/2017 09:15:00,"Obs=Pedido 187863 cancelado
Estoque=1
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Debora",25/10/2017 09:43:00,"Obs=Pedido 187894 cancelado
Estoque=1
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",08/11/2017 15:41:00,"Obs=
NomeProd=Whey Fort Whey Protein Isolado e Concentrado Chocolate 18 kg Vitafor
TitleProd=Whey Fort Whey Protein Isolado e Concentrado Chocolate 18 kg Vitafor
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Isis",17/01/2018 11:30:00,"Obs=Pedido 190381 cancelado
Estoque=4
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",21/02/2018 09:05:00,"Obs=
DescrHTM=
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Branco",09/04/2018 12:12:00,"Obs=
MetaKeywordsProd=Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Isis",26/04/2018 10:56:00,"Obs=Pedido 193417 cancelado
Estoque=0
"
"> Isolado e Concentrado","WF1800C","Whey Fort Whey Protein Isolado e Concentrado Chocolate 1,8 kg Vitafor",5754514,"Isis",26/04/2018 10:56:00,"Obs=Pedido 193417 descancelado
Estoque=1
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",19/09/2017 14:32:00,"Obs=
NomeProd=Termo Plus, Termogênico sem Cafeína, Limão, 240g, Vitafor
Peso=0,3
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",19/09/2017 14:33:00,"Obs=
IDCategoriaP=239131
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",20/09/2017 14:57:00,"Obs=
MetaKeywordsProd=
MetaDescriptionProd=
TitleProd=
URLProd=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
MaxParcelasProd=0
XMLParcelasProd=0
ProdMPN=TP240LI
AdicionalD1=
AdicionalD2=
DiasReposicao=0
DiasAvisoVencimento=0
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",20/09/2017 15:07:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",20/09/2017 15:08:00,"Obs=
CodBarrasProd=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",25/09/2017 11:57:00,"Obs=
MaisProd=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",28/09/2017 10:04:00,"Obs=Pedido 187289 cancelado
Estoque=184
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",04/10/2017 10:37:00,"Obs=Pedido 187421 cancelado
Estoque=181
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",06/10/2017 10:53:00,"Obs=Pedido 187482 cancelado
Estoque=176
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",10/10/2017 12:53:00,"Obs=Pedido 187574 cancelado
Estoque=171
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",11/10/2017 11:03:00,"Obs=Pedido 187598 cancelado
Estoque=171
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",11/10/2017 13:52:00,"Obs=Pedido 187430 cancelado
Estoque=172
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",11/10/2017 13:54:00,"Obs=Pedido 187453 cancelado
Estoque=173
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",11/10/2017 13:57:00,"Obs=Pedido 187506 cancelado
Estoque=174
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",11/10/2017 13:58:00,"Obs=Pedido 187512 cancelado
Estoque=175
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",13/10/2017 09:28:00,"Obs=Pedido 187611 cancelado
Estoque=175
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",13/10/2017 11:24:00,"Obs=Pedido 187624 cancelado
Estoque=175
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",16/10/2017 11:08:00,"Obs=Pedido 187560 cancelado
Estoque=175
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",17/10/2017 11:07:00,"Obs=Pedido 187706 cancelado
Estoque=175
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",24/10/2017 16:35:00,"Obs=
ImagemProd=TERMO-LIMAO-300x.png
ImagemDet=TERMO-PLUS-240g-500x.png
ImagemAmp=TERMO-PLUS-240g-500x.png
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",24/10/2017 16:35:00,"Obs=
AdicionalD3=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",01/11/2017 12:46:00,"Obs=
Peso=0
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",04/11/2017 11:56:00,"Obs=
MetaKeywordsProd=Termo Plus Termogênico sem Cafeína Limão 240g Vitafor
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",06/11/2017 09:18:00,"Obs=Pedido 188160 cancelado
Estoque=167
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",06/11/2017 15:32:00,"Obs=Pedido 188203 cancelado
Estoque=167
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",07/11/2017 14:03:00,"Obs=Pedido 188260 cancelado
Estoque=167
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",08/11/2017 11:30:00,"Obs=Pedido 188295 cancelado
Estoque=168
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",14/11/2017 09:15:00,"Obs=Pedido 188467 cancelado
Estoque=165
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",16/11/2017 11:04:00,"Obs=Pedido 188363 cancelado
Estoque=165
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",17/11/2017 09:07:00,"Obs=Pedido 188561 cancelado
Estoque=163
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",17/11/2017 09:07:00,"Obs=Pedido 188560 cancelado
Estoque=164
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Debora",17/11/2017 09:07:00,"Obs=Pedido 188559 cancelado
Estoque=165
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:51:00,"Obs=Pedido 188561 descancelado
Estoque=161
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:51:00,"Obs=Pedido 188560 descancelado
Estoque=160
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:51:00,"Obs=Pedido 188559 descancelado
Estoque=159
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:51:00,"Obs=Pedido 188467 descancelado
Estoque=158
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:55:00,"Obs=Pedido 188295 descancelado
Estoque=157
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:55:00,"Obs=Pedido 188260 descancelado
Estoque=156
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:57:00,"Obs=Pedido 188203 descancelado
Estoque=154
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",27/11/2017 10:58:00,"Obs=Pedido 188160 descancelado
Estoque=152
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:08:00,"Obs=Pedido 187706 descancelado
Estoque=150
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:08:00,"Obs=Pedido 187624 descancelado
Estoque=149
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187611 descancelado
Estoque=148
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187598 descancelado
Estoque=147
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187574 descancelado
Estoque=146
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187482 descancelado
Estoque=145
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187421 descancelado
Estoque=144
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",27/11/2017 11:09:00,"Obs=Pedido 187289 descancelado
Estoque=143
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",01/12/2017 10:34:00,"Obs=Pedido 188651 cancelado
Estoque=138
DataProdAlteracao=27/11/2017 11:09:00
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",05/12/2017 11:55:00,"Obs=Pedido 189025 cancelado
Estoque=136
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",09/01/2018 16:41:00,"Obs=
OrdemProd=0
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"marco",25/02/2018 20:08:00,"Obs=
IDsFiltroItem=
FiltrosFullText=
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",20/03/2018 16:23:00,"Obs=Pedido 191800 cancelado
Estoque=21
DataProdAlteracao=20/03/2018 16:22:00
ChangeFlagProdAPI=1
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",04/04/2018 10:28:00,"Obs=Pedido 192527 cancelado
Estoque=17
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Isis",01/06/2018 12:58:00,"Obs=Pedido 194389 cancelado
Estoque=24
DataProdAlteracao=01/06/2018 12:58:00
ChangeFlagProdAPI=1
"
"> Termogênicos","TP240LI","Termo Plus Termogênico sem Cafeína Limão 240g Vitafor",5762935,"Branco",18/06/2018 16:47:00,"Obs=Pedido 195290 cancelado
Estoque=21
"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/10/2017 10:18:00,"Obs=
IDCategoriaP=239131
Peso=0,5
MetaDescriptionProd=
TitleProd=
URLProd=
PrecoProm=0
DataPromInicio=
DataPromFim=
IDParceiroProd=
MaxParcelasProd=0
XMLParcelasProd=0
ProdMPN=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/10/2017 10:19:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/10/2017 10:19:00,"Obs=
MetaKeywordsProd=
AdicionalD1=
AdicionalD2=
AdicionalD3=
CodBarrasProd=
"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/10/2017 10:20:00,"Obs=
Peso=1
"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/10/2017 10:20:00,"Obs=
MetaKeywordsProd=	

"
"- Proteinas","IV60NK5","Kit 5 Unid Isocrisp Vegan 60g Vitafor",5762936,"Branco",26/02/2018 12:16:00,"Obs=
DescrHTM=
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/10/2017 10:15:00,"Obs=
IDCategoriaP=239131
Peso=0,3
MetaDescriptionProd=
TitleProd=
URLProd=
ProdMPN=
AdicionalD1=
AdicionalD2=
AdicionalD3=
ICMS=
RamoProd=
DiasAvisoVencimento=
CodBarrasProd=
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/10/2017 10:15:00,"Obs=
Peso=0
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/10/2017 10:15:00,"Obs=
PrecoProm=0
DataPromInicio=
DataPromFim=
MaxParcelasProd=0
XMLParcelasProd=0
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/10/2017 10:16:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/10/2017 10:21:00,"Obs=
IDCategoriaP=239169
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"marco",24/11/2017 18:08:00,"Obs=
Estoque=1
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",15/02/2018 11:40:00,"Obs=
DescrHTM=
"
"- Proteinas","IV60NK3","Kit 3 Unid Isocrisp Vegan 60g Vitafor",5762937,"Branco",26/02/2018 12:15:00,"Obs=
DescrHTM=IsocrispVegan.HTML
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/10/2017 10:11:00,"Obs=
IDCategoriaP=239131
Peso=0,2
MetaDescriptionProd=
TitleProd=
URLProd=
DataPromInicio=
DataPromFim=
IDParceiroProd=
MaxParcelasProd=0
XMLParcelasProd=0
ProdMPN=
ICMS=
RamoProd=
DiasAvisoVencimento=
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/10/2017 10:12:00,"Obs=
MetaKeywordsProd=
AdicionalD1=
AdicionalD2=
AdicionalD3=
CodBarrasProd=
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/10/2017 10:13:00,"Obs=
ImagemProd=
ImagemDet=
ImagemAmp=
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/10/2017 10:21:00,"Obs=
IDCategoriaP=239169
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/10/2017 12:29:00,"Obs=
Peso=0
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"marco",24/11/2017 18:08:00,"Obs=
Estoque=1
Disponivel=True
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"marco",24/11/2017 18:08:00,"Obs=
Disponivel=False
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",15/02/2018 11:40:00,"Obs=
DescrHTM=
"
"- Proteinas","IV60NK2","Kit 2 Unid Isocrisp Vegan 60g Vitafor",5762938,"Branco",26/02/2018 12:15:00,"Obs=
DescrHTM=IsocrispVegan.HTML
"
